AREA_NAME,1_bedrooms_leased,2_bedrooms_avg_lease_rate,area_sq_meters,perimeter_meters,park_count,ASSAULT_RATE,AUTOTHEFT_RATE,ROBBERY_RATE,THEFTOVER_RATE,POPULATION,total_stop_count,avg_stop_frequency,max_stop_frequency,total_line_length_meters,transit_line_density,distinct_route_count,YEAR,avg_rent_1br,rent_lag_1,rent_lag_2,rent_growth_rate,TARGET_RENT_5YR,is_missing_THEFTOVER_RATE,is_missing_ROBBERY_RATE,is_missing_AUTOTHEFT_RATE,years_since_baseline
Long Branch,825.0,2050.75,0.0002522214841995,0.0843694156811464,15.0,649.79150390625,145.475708007813,135.777328491211,38.7935218811035,12690.0,19.0,392.0,994.0,0.4168174573835922,0.4167123535752892,7.0,2015,1493.0,1540.5,1529.75,-3.083414475819539,2104.733804475854,0,0,0,1
Long Branch,106.0,2461.0,0.0002522214841995,0.0843694156811464,15.0,575.20849609375,124.628509521484,57.5208511352539,23.05825080871582,12690.0,19.0,392.0,994.0,0.4168174573835922,0.4167123535752892,7.0,2016,2134.0,1493.0,1540.5,42.93369055592766,2680.1666666666665,1,0,0,2
Long Branch,113.0,2642.0,0.0002522214841995,0.0843694156811464,15.0,606.682861328125,121.336570739746,112.002983093262,28.0007457733154,12690.0,19.0,392.0,994.0,0.4168174573835922,0.4167123535752892,7.0,2017,2141.1666666666665,2134.0,1493.0,0.3358325523273905,2910.8333333333335,0,0,0,3
Long Branch,113.0,2642.0,0.0002522214841995,0.0843694156811464,15.0,606.682861328125,121.336570739746,112.002983093262,28.0007457733154,12690.0,19.0,392.0,994.0,0.4168174573835922,0.4167123535752892,7.0,2017,2141.1666666666665,2141.1666666666665,2134.0,0.0,2910.8333333333335,0,0,0,3
Malvern East,21.0,1442.25,0.0005406133489602,0.1314908355218697,11.0,514.592346191406,66.1618728637695,88.2158355712891,22.0539588928223,29326.0,103.0,261.71844660194176,678.0,1.5769006675952917,1.5760486346647813,12.0,2014,1209.5,1152.25,1141.0,4.968539813408548,1739.0555555555557,0,0,0,0
Malvern East,15.0,1476.75,0.0005406133489602,0.1314908355218697,11.0,713.807739257813,48.3307304382324,104.096961975098,3.71774864196777,29326.0,103.0,261.71844660194176,678.0,1.5769006675952917,1.5760486346647813,12.0,2015,1224.5,1209.5,1152.25,1.2401818933443571,1826.315789473684,0,0,0,1
Malvern East,6.0,1614.0,0.0005406133489602,0.1314908355218697,11.0,626.477111816406,67.5244750976563,108.789436340332,7.50271987915039,29326.0,103.0,261.71844660194176,678.0,1.5769006675952917,1.5760486346647813,12.0,2016,1323.8,1224.5,1209.5,8.109432421396484,1929.1666666666667,0,0,0,2
Malvern East,2.0,1783.0,0.0005406133489602,0.1314908355218697,11.0,673.274719238281,100.9912109375,123.433700561523,11.221245765686,29326.0,103.0,261.71844660194176,678.0,1.5769006675952917,1.5760486346647813,12.0,2017,1504.4,1323.8,1224.5,13.642544190965411,2146.0,0,0,0,3
Malvern East,2.0,1783.0,0.0005406133489602,0.1314908355218697,11.0,673.274719238281,100.9912109375,123.433700561523,11.221245765686,29326.0,103.0,261.71844660194176,678.0,1.5769006675952917,1.5760486346647813,12.0,2017,1504.4,1504.4,1323.8,0.0,2146.0,0,0,0,3
Malvern West,21.0,1442.25,0.000450864887535,0.0981809067084902,13.0,422.663299560547,37.4511795043945,80.2525253295898,21.4006748199463,19397.0,74.0,278.0810810810811,766.0,1.188872217869281,1.1883364386944952,11.0,2014,1209.5,1152.25,1141.0,4.968539813408548,1739.0555555555557,0,0,0,0
Malvern West,15.0,1476.75,0.000450864887535,0.0981809067084902,13.0,490.486724853516,97.0193481445313,107.799278259277,16.1698913574219,19397.0,74.0,278.0810810810811,766.0,1.188872217869281,1.1883364386944952,11.0,2015,1224.5,1209.5,1152.25,1.2401818933443571,1826.315789473684,0,0,0,1
Malvern West,6.0,1614.0,0.000450864887535,0.0981809067084902,13.0,612.399719238281,97.5503997802734,184.261871337891,32.5167999267578,19397.0,74.0,278.0810810810811,766.0,1.188872217869281,1.1883364386944952,11.0,2016,1323.8,1224.5,1209.5,8.109432421396484,1929.1666666666667,0,0,0,2
Malvern West,2.0,1783.0,0.000450864887535,0.0981809067084902,13.0,604.871643066406,163.47883605957,174.377410888672,21.797176361084,19397.0,74.0,278.0810810810811,766.0,1.188872217869281,1.1883364386944952,11.0,2017,1504.4,1323.8,1224.5,13.642544190965411,2146.0,0,0,0,3
Malvern West,2.0,1783.0,0.000450864887535,0.0981809067084902,13.0,604.871643066406,163.47883605957,174.377410888672,21.797176361084,19397.0,74.0,278.0810810810811,766.0,1.188872217869281,1.1883364386944952,11.0,2017,1504.4,1504.4,1323.8,0.0,2146.0,0,0,0,3
Maple Leaf,16.0,1462.0,0.0002822886398883,0.0679538804246783,3.0,224.78498840332,68.4128189086914,87.959342956543,21.155447769165015,11198.0,21.0,353.42857142857144,657.0,0.3247031515057711,0.3246115173620429,5.0,2014,1179.75,1164.0,1256.75,1.3530927835051547,1928.5614973262032,1,0,0,0
Maple Leaf,92.0,1701.25,0.0002822886398883,0.0679538804246783,3.0,304.458862304688,176.782562255859,29.4637603759766,39.2850112915039,11198.0,21.0,353.42857142857144,657.0,0.3247031515057711,0.3246115173620429,5.0,2015,1373.0,1179.75,1164.0,16.380589107861834,1841.641975308642,0,0,0,1
Maple Leaf,84.0,1829.0,0.0002822886398883,0.0679538804246783,3.0,423.158294677734,144.258514404297,76.937873840332,20.67141933441164,11198.0,21.0,353.42857142857144,657.0,0.3247031515057711,0.3246115173620429,5.0,2016,1630.6666666666667,1373.0,1179.75,18.766690944403987,1998.0,1,0,0,2
Maple Leaf,18.0,2064.0,0.0002822886398883,0.0679538804246783,3.0,192.326187133789,76.9304733276367,19.2326183319092,19.2326183319092,11198.0,21.0,353.42857142857144,657.0,0.3247031515057711,0.3246115173620429,5.0,2017,1782.1666666666667,1630.6666666666667,1373.0,9.29067865903516,2260.6666666666665,0,0,0,3
Maple Leaf,18.0,2064.0,0.0002822886398883,0.0679538804246783,3.0,192.326187133789,76.9304733276367,19.2326183319092,19.2326183319092,11198.0,21.0,353.42857142857144,657.0,0.3247031515057711,0.3246115173620429,5.0,2017,1782.1666666666667,1782.1666666666667,1630.6666666666667,0.0,2260.6666666666665,0,0,0,3
Markland Wood,489.0,1827.75,0.0003296159732038,0.0845111506103615,8.0,214.692428588867,74.6756286621094,84.0100784301758,28.003360748291,11398.0,28.0,172.21428571428572,274.0,0.2531042543038059,0.2530208545885798,7.0,2014,1425.25,1432.75,1421.0,-0.5234688536032106,2060.9604938271605,0,0,0,0
Markland Wood,375.0,1897.25,0.0003296159732038,0.0845111506103615,8.0,130.902297973633,140.252456665039,28.0504913330078,18.7003269195557,11398.0,28.0,172.21428571428572,274.0,0.2531042543038059,0.2530208545885798,7.0,2015,1467.25,1425.25,1432.75,2.946851429573759,1923.890034364261,0,0,0,1
Markland Wood,118.0,2013.0,0.0003296159732038,0.0845111506103615,8.0,240.740737915039,120.37036895752,92.5925903320313,18.518518447876,11398.0,28.0,172.21428571428572,274.0,0.2531042543038059,0.2530208545885798,7.0,2016,1645.2,1467.25,1425.25,12.128130857045496,2130.8333333333335,0,0,0,2
Markland Wood,73.0,2252.0,0.0003296159732038,0.0845111506103615,8.0,212.844711303711,83.2870635986328,92.5411834716797,9.25411796569824,11398.0,28.0,172.21428571428572,274.0,0.2531042543038059,0.2530208545885798,7.0,2017,1888.3333333333333,1645.2,1467.25,14.77834508469081,2446.1666666666665,0,0,0,3
Markland Wood,73.0,2252.0,0.0003296159732038,0.0845111506103615,8.0,212.844711303711,83.2870635986328,92.5411834716797,9.25411796569824,11398.0,28.0,172.21428571428572,274.0,0.2531042543038059,0.2530208545885798,7.0,2017,1888.3333333333333,1888.3333333333333,1645.2,0.0,2446.1666666666665,0,0,0,3
Milliken,135.0,1518.5,0.0010607190400172,0.1833823916652542,8.0,260.531341552734,139.439300537109,139.439300537109,58.7112884521484,26922.0,150.0,292.05333333333334,1123.0,1.624374489178285,1.6226533099171088,15.0,2014,1301.5,1318.25,1272.75,-1.270623933244832,1868.265625,0,0,0,0
Milliken,110.0,1547.5,0.0010607190400172,0.1833823916652542,8.0,333.000335693359,159.100158691406,144.300140380859,51.8000526428223,26922.0,150.0,292.05333333333334,1123.0,1.624374489178285,1.6226533099171088,15.0,2015,1342.25,1301.5,1318.25,3.1310026892047635,1821.4798206278024,0,0,0,1
Milliken,25.0,1749.0,0.0010607190400172,0.1833823916652542,8.0,325.435119628906,127.980110168457,135.293258666992,32.9091720581055,26922.0,150.0,292.05333333333334,1123.0,1.624374489178285,1.6226533099171088,15.0,2016,1492.1666666666667,1342.25,1301.5,11.169056931768802,1893.1666666666667,0,0,0,2
Milliken,20.0,1883.0,0.0010607190400172,0.1833823916652542,8.0,278.582580566406,222.866058349609,107.718597412109,70.5742492675781,26922.0,150.0,292.05333333333334,1123.0,1.624374489178285,1.6226533099171088,15.0,2017,1644.8333333333333,1492.1666666666667,1342.25,10.231207416508422,1823.3333333333333,0,0,0,3
Milliken,20.0,1883.0,0.0010607190400172,0.1833823916652542,8.0,278.582580566406,222.866058349609,107.718597412109,70.5742492675781,26922.0,150.0,292.05333333333334,1123.0,1.624374489178285,1.6226533099171088,15.0,2017,1644.8333333333333,1644.8333333333333,1492.1666666666667,0.0,1823.3333333333333,0,0,0,3
Mimico-Queensway,434.0,2223.0,0.0006113432404071,0.1450659592098735,19.0,883.288208007813,164.880462646484,52.9972915649414,23.5543518066406,21790.0,83.0,263.6385542168675,529.0,0.9646523598721952,0.9640629864820828,12.0,2014,1540.5,1529.75,1520.5,0.70272920411832,2138.373134328358,0,0,0,0
Mimico-Queensway,825.0,2050.75,0.0006113432404071,0.1450659592098735,19.0,745.616577148438,151.453369140625,104.852333068848,52.4261665344238,21790.0,83.0,263.6385542168675,529.0,0.9646523598721952,0.9640629864820828,12.0,2015,1493.0,1540.5,1529.75,-3.083414475819539,2104.733804475854,0,0,0,1
Mimico-Queensway,106.0,2461.0,0.0006113432404071,0.1450659592098735,19.0,894.212036132813,151.745071411133,48.7751998901367,37.9362678527832,21790.0,83.0,263.6385542168675,529.0,0.9646523598721952,0.9640629864820828,12.0,2016,2134.0,1493.0,1540.5,42.93369055592766,2680.1666666666665,0,0,0,2
Mimico-Queensway,113.0,2642.0,0.0006113432404071,0.1450659592098735,19.0,1393.39465332031,117.00260925293,90.4111022949219,26.5915012359619,21790.0,83.0,263.6385542168675,529.0,0.9646523598721952,0.9640629864820828,12.0,2017,2141.1666666666665,2134.0,1493.0,0.3358325523273905,2910.8333333333335,0,0,0,3
Mimico-Queensway,113.0,2642.0,0.0006113432404071,0.1450659592098735,19.0,1393.39465332031,117.00260925293,90.4111022949219,26.5915012359619,21790.0,83.0,263.6385542168675,529.0,0.9646523598721952,0.9640629864820828,12.0,2017,2141.1666666666665,2141.1666666666665,2134.0,0.0,2910.8333333333335,0,0,0,3
Morningside,359.0,1670.75,0.0006419780494767,0.141448630814072,12.0,695.418090820313,117.772415161133,95.3395767211914,5.60821056365967,19186.0,36.0,390.1111111111111,1257.0,1.2270306618188054,1.2262434404467235,10.0,2014,1348.75,1324.0,1291.5,1.869335347432024,1978.8333333333333,0,0,0,0
Morningside,317.0,1723.25,0.0006419780494767,0.141448630814072,12.0,789.310485839844,95.844841003418,152.224166870117,5.63793182373047,19186.0,36.0,390.1111111111111,1257.0,1.2270306618188054,1.2262434404467235,10.0,2015,1398.0,1348.75,1324.0,3.651529193697869,1914.766169154229,0,0,0,1
Morningside,55.0,1868.0,0.0006419780494767,0.141448630814072,12.0,912.073852539063,77.8599624633789,55.6142578125,20.305833053588838,19186.0,36.0,390.1111111111111,1257.0,1.2270306618188054,1.2262434404467235,10.0,2016,1590.8333333333333,1398.0,1348.75,13.7935145445875,1976.5,1,0,0,2
Morningside,62.0,2036.0,0.0006419780494767,0.141448630814072,12.0,875.249267578125,66.4746322631836,105.251495361328,11.0791044235229,19186.0,36.0,390.1111111111111,1257.0,1.2270306618188054,1.2262434404467235,10.0,2017,1706.1666666666667,1590.8333333333333,1398.0,7.249869041382932,2404.5,0,0,0,3
Morningside,62.0,2036.0,0.0006419780494767,0.141448630814072,12.0,875.249267578125,66.4746322631836,105.251495361328,11.0791044235229,19186.0,36.0,390.1111111111111,1257.0,1.2270306618188054,1.2262434404467235,10.0,2017,1706.1666666666667,1706.1666666666667,1590.8333333333333,0.0,2404.5,0,0,0,3
Morningside Heights,21.0,1442.25,0.0032406744325928,0.272709654377882,21.0,381.679382324219,117.149116516113,56.68505859375,26.4530277252197,27855.0,133.0,348.62406015037595,1620.0,2.454565624398309,2.4466368708451225,19.0,2014,1209.5,1152.25,1141.0,4.968539813408548,1739.0555555555557,0,0,0,0
Morningside Heights,15.0,1476.75,0.0032406744325928,0.272709654377882,21.0,439.061309814453,87.0552597045898,98.4102935791016,22.7100677490234,27855.0,133.0,348.62406015037595,1620.0,2.454565624398309,2.4466368708451225,19.0,2015,1224.5,1209.5,1152.25,1.2401818933443571,1826.315789473684,0,0,0,1
Morningside Heights,6.0,1614.0,0.0032406744325928,0.272709654377882,21.0,325.006622314453,60.4663467407227,98.2578125,37.7914657592773,27855.0,133.0,348.62406015037595,1620.0,2.454565624398309,2.4466368708451225,19.0,2016,1323.8,1224.5,1209.5,8.109432421396484,1929.1666666666667,0,0,0,2
Morningside Heights,2.0,1783.0,0.0032406744325928,0.272709654377882,21.0,383.490905761719,91.1265487670898,91.1265487670898,22.7816371917725,27855.0,133.0,348.62406015037595,1620.0,2.454565624398309,2.4466368708451225,19.0,2017,1504.4,1323.8,1224.5,13.642544190965411,2146.0,0,0,0,3
Morningside Heights,2.0,1783.0,0.0032406744325928,0.272709654377882,21.0,383.490905761719,91.1265487670898,91.1265487670898,22.7816371917725,27855.0,133.0,348.62406015037595,1620.0,2.454565624398309,2.4466368708451225,19.0,2017,1504.4,1504.4,1323.8,0.0,2146.0,0,0,0,3
Moss Park,1135.0,2527.0,0.0001559173643994,0.0686494383267845,14.0,2035.69592285156,142.555740356445,689.969787597656,39.9156074523926,28930.0,62.0,570.1774193548387,1284.0,0.9275444746160618,0.9273998768715156,14.0,2014,1728.0,1701.5,1690.5,1.5574493094328532,2289.224745762712,0,0,0,0
Moss Park,1685.0,2478.5,0.0001559173643994,0.0686494383267845,14.0,2129.873046875,114.980285644531,728.20849609375,76.6535263061523,28930.0,62.0,570.1774193548387,1284.0,0.9275444746160618,0.9273998768715156,14.0,2015,1748.5,1728.0,1701.5,1.1863425925925926,2028.7344940152336,0,0,0,1
Moss Park,253.0,2701.0,0.0001559173643994,0.0686494383267845,14.0,2120.63427734375,74.4082183837891,553.4111328125,51.1556510925293,28930.0,62.0,570.1774193548387,1284.0,0.9275444746160618,0.9273998768715156,14.0,2016,2255.6666666666665,1748.5,1728.0,29.005814507673232,2252.0,0,0,0,2
Moss Park,347.0,3037.0,0.0001559173643994,0.0686494383267845,14.0,1997.46350097656,95.1173095703125,430.292602539063,90.5879135131836,28930.0,62.0,570.1774193548387,1284.0,0.9275444746160618,0.9273998768715156,14.0,2017,2505.5,2255.6666666666665,1748.5,11.075809073444669,2653.1666666666665,0,0,0,3
Moss Park,347.0,3037.0,0.0001559173643994,0.0686494383267845,14.0,1997.46350097656,95.1173095703125,430.292602539063,90.5879135131836,28930.0,62.0,570.1774193548387,1284.0,0.9275444746160618,0.9273998768715156,14.0,2017,2505.5,2505.5,2255.6666666666665,0.0,2653.1666666666665,0,0,0,3
Mount Dennis,16.0,1462.0,0.0002378108843681,0.0769200516228141,6.0,713.445129394531,198.587814331055,205.942916870117,22.0653133392334,14549.0,50.0,464.4,874.0,0.934866042536453,0.9346437740739711,11.0,2014,1179.75,1164.0,1256.75,1.3530927835051547,1928.5614973262032,0,0,0,0
Mount Dennis,92.0,1701.25,0.0002378108843681,0.0769200516228141,6.0,748.568908691406,102.744750976563,95.4058380126953,7.33891105651855,14549.0,50.0,464.4,874.0,0.934866042536453,0.9346437740739711,11.0,2015,1373.0,1179.75,1164.0,16.380589107861834,1841.641975308642,0,0,0,1
Mount Dennis,84.0,1829.0,0.0002378108843681,0.0769200516228141,6.0,792.630676269531,135.675521850586,242.787780761719,22.307468032836933,14549.0,50.0,464.4,874.0,0.934866042536453,0.9346437740739711,11.0,2016,1630.6666666666667,1373.0,1179.75,18.766690944403987,1998.0,1,0,0,2
Mount Dennis,18.0,2064.0,0.0002378108843681,0.0769200516228141,6.0,722.822570800781,107.349891662598,257.639739990234,35.7832946777344,14549.0,50.0,464.4,874.0,0.934866042536453,0.9346437740739711,11.0,2017,1782.1666666666667,1630.6666666666667,1373.0,9.29067865903516,2260.6666666666665,0,0,0,3
Mount Dennis,18.0,2064.0,0.0002378108843681,0.0769200516228141,6.0,722.822570800781,107.349891662598,257.639739990234,35.7832946777344,14549.0,50.0,464.4,874.0,0.934866042536453,0.9346437740739711,11.0,2017,1782.1666666666667,1782.1666666666667,1630.6666666666667,0.0,2260.6666666666665,0,0,0,3
Mount Olive-Silverstone-Jamestown,33.0,1448.75,0.0005184577716364,0.1388797450934194,21.0,706.15234375,182.42268371582,223.61491394043,14.7115077972412,34946.0,58.0,368.67241379310343,597.0,1.5355023559195455,1.5347066753165457,13.0,2014,1292.0,1214.5,1183.75,6.381226842321944,1942.8450704225352,0,0,0,0
Mount Olive-Silverstone-Jamestown,29.0,1504.0,0.0005184577716364,0.1388797450934194,21.0,693.010925292969,171.040985107422,312.592163085938,14.7449131011963,34946.0,58.0,368.67241379310343,597.0,1.5355023559195455,1.5347066753165457,13.0,2015,1270.0,1292.0,1214.5,-1.7027863777089782,1822.1285714285711,0,0,0,1
Mount Olive-Silverstone-Jamestown,12.0,1712.0,0.0005184577716364,0.1388797450934194,21.0,809.394897460938,126.559921264648,311.984924316406,11.7730159759521,34946.0,58.0,368.67241379310343,597.0,1.5355023559195455,1.5347066753165457,13.0,2016,1437.1666666666667,1270.0,1292.0,13.162729658792657,1917.1666666666667,0,0,0,2
Mount Olive-Silverstone-Jamestown,14.0,1845.0,0.0005184577716364,0.1388797450934194,21.0,825.317687988281,148.438430786133,204.845031738281,2.96876859664917,34946.0,58.0,368.67241379310343,597.0,1.5355023559195455,1.5347066753165457,13.0,2017,1587.6,1437.1666666666667,1270.0,10.467354748927276,1810.5,0,0,0,3
Mount Olive-Silverstone-Jamestown,14.0,1845.0,0.0005184577716364,0.1388797450934194,21.0,825.317687988281,148.438430786133,204.845031738281,2.96876859664917,34946.0,58.0,368.67241379310343,597.0,1.5355023559195455,1.5347066753165457,13.0,2017,1587.6,1587.6,1437.1666666666667,0.0,1810.5,0,0,0,3
Mount Pleasant East,92.0,2797.25,0.0003455488563166,0.1206964276701942,9.0,163.867263793945,40.9668159484863,5.8524022102356,11.7048044204712,18324.0,40.0,419.65,1383.0,0.6217538711121368,0.6215390989873256,12.0,2014,1938.0,1905.5,1847.25,1.705589084229861,2618.283582089552,0,0,0,0
Mount Pleasant East,65.0,2782.0,0.0003455488563166,0.1206964276701942,9.0,186.328170776367,23.2910213470459,40.7592887878418,17.4682655334473,18324.0,40.0,419.65,1383.0,0.6217538711121368,0.6215390989873256,12.0,2015,1866.25,1938.0,1905.5,-3.702270381836945,2372.1875,0,0,0,1
Mount Pleasant East,10.0,3000.0,0.0003455488563166,0.1206964276701942,9.0,104.49927520752,46.4441223144531,17.4165458679199,5.80551528930664,18324.0,40.0,419.65,1383.0,0.6217538711121368,0.6215390989873256,12.0,2016,2330.8333333333335,1866.25,1938.0,24.89394954230856,2779.5,0,0,0,2
Mount Pleasant East,2.0,3489.0,0.0003455488563166,0.1206964276701942,9.0,244.869400024414,58.3022384643555,46.6417922973633,23.3208961486816,18324.0,40.0,419.65,1383.0,0.6217538711121368,0.6215390989873256,12.0,2017,2737.8333333333335,2330.8333333333335,1866.25,17.461565963532355,3156.5,0,0,0,3
Mount Pleasant East,2.0,3489.0,0.0003455488563166,0.1206964276701942,9.0,244.869400024414,58.3022384643555,46.6417922973633,23.3208961486816,18324.0,40.0,419.65,1383.0,0.6217538711121368,0.6215390989873256,12.0,2017,2737.8333333333335,2737.8333333333335,2330.8333333333335,0.0,3156.5,0,0,0,3
New Toronto,434.0,2223.0,0.0003885059558912,0.1197633784575644,15.0,731.579833984375,78.3835601806641,165.47639465332,26.1278514862061,12645.0,39.0,379.84615384615387,983.0,0.5557651022603011,0.5555492680608684,8.0,2014,1540.5,1529.75,1520.5,0.70272920411832,2138.373134328358,0,0,0,0
New Toronto,825.0,2050.75,0.0003885059558912,0.1197633784575644,15.0,892.006591796875,112.583358764648,138.56413269043,43.3012886047363,12645.0,39.0,379.84615384615387,983.0,0.5557651022603011,0.5555492680608684,8.0,2015,1493.0,1540.5,1529.75,-3.083414475819539,2104.733804475854,0,0,0,1
New Toronto,106.0,2461.0,0.0003885059558912,0.1197633784575644,15.0,830.438110351563,84.7385787963867,161.003311157227,42.3692893981934,12645.0,39.0,379.84615384615387,983.0,0.5557651022603011,0.5555492680608684,8.0,2016,2134.0,1493.0,1540.5,42.93369055592766,2680.1666666666665,0,0,0,2
New Toronto,113.0,2642.0,0.0003885059558912,0.1197633784575644,15.0,854.483947753906,109.98307800293,211.505920410156,8.46023654937744,12645.0,39.0,379.84615384615387,983.0,0.5557651022603011,0.5555492680608684,8.0,2017,2141.1666666666665,2134.0,1493.0,0.3358325523273905,2910.8333333333335,0,0,0,3
New Toronto,113.0,2642.0,0.0003885059558912,0.1197633784575644,15.0,854.483947753906,109.98307800293,211.505920410156,8.46023654937744,12645.0,39.0,379.84615384615387,983.0,0.5557651022603011,0.5555492680608684,8.0,2017,2141.1666666666665,2141.1666666666665,2134.0,0.0,2910.8333333333335,0,0,0,3
Newtonbrook East,27.0,1684.25,0.0004569404073396,0.0859517036321604,18.0,491.460876464844,92.1489105224609,55.2893486022949,6.14326095581055,18201.0,82.0,367.5,1350.0,1.1572873803837227,1.15675881054164,15.0,2014,1391.0,1362.0,1358.75,2.129221732745962,1920.622641509434,0,0,0,0
Newtonbrook East,78.0,1672.75,0.0004569404073396,0.0859517036321604,18.0,495.540130615234,55.7482643127441,61.9425163269043,43.3597602844238,18201.0,82.0,367.5,1350.0,1.1572873803837227,1.15675881054164,15.0,2015,1356.0,1391.0,1362.0,-2.516175413371675,1835.4329896907216,0,0,0,1
Newtonbrook East,12.0,1844.0,0.0004569404073396,0.0859517036321604,18.0,590.681701660156,54.2462768554688,84.3831024169922,30.1368217468262,18201.0,82.0,367.5,1350.0,1.1572873803837227,1.15675881054164,15.0,2016,1567.5,1356.0,1391.0,15.597345132743362,1947.6666666666667,0,0,0,2
Newtonbrook East,9.0,1989.0,0.0004569404073396,0.0859517036321604,18.0,536.564758300781,66.3169937133789,120.576354980469,54.2593612670898,18201.0,82.0,367.5,1350.0,1.1572873803837227,1.15675881054164,15.0,2017,1752.8333333333333,1567.5,1356.0,11.823498139287608,2285.0,0,0,0,3
Newtonbrook East,9.0,1989.0,0.0004569404073396,0.0859517036321604,18.0,536.564758300781,66.3169937133789,120.576354980469,54.2593612670898,18201.0,82.0,367.5,1350.0,1.1572873803837227,1.15675881054164,15.0,2017,1752.8333333333333,1752.8333333333333,1567.5,0.0,2285.0,0,0,0,3
Newtonbrook West,406.0,1982.75,0.0005252473913338,0.0925795179255376,10.0,586.001953125,202.211944580078,111.422912597656,28.8874206542969,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2014,1537.5,1505.25,1476.5,2.142501245640259,2200.2826923076923,0,0,0,0
Newtonbrook West,625.0,2057.5,0.0005252473913338,0.0925795179255376,10.0,481.977355957031,98.8671493530273,24.7167873382568,37.0751800537109,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2015,1578.5,1537.5,1505.25,2.666666666666667,1985.251223491028,0,0,0,1
Newtonbrook West,80.0,2275.0,0.0005252473913338,0.0925795179255376,10.0,615.052185058594,187.009094238281,74.8036422729492,24.9345474243164,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2016,1839.3333333333333,1578.5,1537.5,16.524126280223836,2106.5,0,0,0,2
Newtonbrook West,84.0,2568.0,0.0005252473913338,0.0925795179255376,10.0,470.297027587891,140.264022827148,177.39274597168,66.0065994262695,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2017,2048.3333333333335,1839.3333333333333,1578.5,11.362812613265689,2544.6666666666665,0,0,0,3
Newtonbrook West,84.0,2568.0,0.0005252473913338,0.0925795179255376,10.0,470.297027587891,140.264022827148,177.39274597168,66.0065994262695,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2017,2048.3333333333335,2048.3333333333335,1839.3333333333333,0.0,2544.6666666666665,0,0,0,3
North Riverdale,63.0,2230.25,0.000199403080974,0.0598676482889966,6.0,359.771057128906,81.7661514282227,179.885528564453,24.5298442840576,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2014,1684.75,1645.0,1622.0,2.4164133738601823,2211.707818930041,0,0,0,0
North Riverdale,119.0,2156.75,0.000199403080974,0.0598676482889966,6.0,528.357971191406,66.0447463989258,255.923385620117,16.5111865997314,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2015,1714.5,1684.75,1645.0,1.7658406291734678,2130.0972762645915,0,0,0,1
North Riverdale,22.0,2350.0,0.000199403080974,0.0598676482889966,6.0,427.93701171875,40.3714179992676,266.451354980469,48.4457015991211,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2016,1841.2,1714.5,1684.75,7.389909594634007,2338.0,0,0,0,2
North Riverdale,22.0,2919.0,0.000199403080974,0.0598676482889966,6.0,472.428131103516,73.3078079223633,195.487503051758,32.5812492370605,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2017,2129.6,1841.2,1714.5,15.663697588529214,2621.5,0,0,0,3
North Riverdale,22.0,2919.0,0.000199403080974,0.0598676482889966,6.0,472.428131103516,73.3078079223633,195.487503051758,32.5812492370605,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2017,2129.6,2129.6,1841.2,0.0,2621.5,0,0,0,3
North St.James Town,1135.0,2527.0,4.732711653248155e-05,0.0283775859422897,4.0,803.467590332031,121.577331542969,163.865097045898,37.0017967224121,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2014,1728.0,1701.5,1690.5,1.5574493094328532,2289.224745762712,0,0,0,0
North St.James Town,1685.0,2478.5,4.732711653248155e-05,0.0283775859422897,4.0,852.541809082031,52.6260375976563,152.615509033203,15.7878122329712,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2015,1748.5,1728.0,1701.5,1.1863425925925926,2028.7344940152336,0,0,0,1
North St.James Town,253.0,2701.0,4.732711653248155e-05,0.0283775859422897,4.0,707.68115234375,87.814453125,113.642234802246,41.3244476318359,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2016,2255.6666666666665,1748.5,1728.0,29.005814507673232,2252.0,0,0,0,2
North St.James Town,347.0,3037.0,4.732711653248155e-05,0.0283775859422897,4.0,819.6298828125,72.1686706542969,185.576568603516,41.2392387390137,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2017,2505.5,2255.6666666666665,1748.5,11.075809073444669,2653.1666666666665,0,0,0,3
