AREA_NAME,Bachelor Leased,bachelor_avg_lease_rate,1_bedrooms_leased,1_bed_room_avg_lease_rate,2_bedrooms_leased,2_bedrooms_avg_lease_rate,3_bedrooms_leased,3_bedrooms_avg_lease_rate,area_sq_meters,perimeter_meters,park_count,ASSAULT_RATE,AUTOTHEFT_RATE,HOMICIDE_RATE,ROBBERY_RATE,SHOOTING_RATE,THEFTOVER_RATE,POPULATION,total_stop_count,avg_stop_frequency,max_stop_frequency,total_line_length_meters,transit_line_density,distinct_route_count,YEAR,avg_rent_1br,rent_lag_1,rent_lag_2,rent_growth_rate,TARGET_RENT_5YR
Newtonbrook West,0.0,0.0,406.0,1537.5,337.0,1982.75,50.0,2295.5,0.0005252473913338,0.0925795179255376,10.0,586.001953125,202.211944580078,,111.422912597656,4.12677431106567,28.8874206542969,,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2014,1537.5,1505.25,1476.5,2.142501245640259,2200.2826923076923
Newtonbrook West,2.0,1200.0,625.0,1578.5,640.0,2057.5,54.0,2492.0,0.0005252473913338,0.0925795179255376,10.0,481.977355957031,98.8671493530273,,24.7167873382568,,37.0751800537109,,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2015,1578.5,1537.5,1505.25,2.666666666666667,1985.251223491028
Newtonbrook West,,1350.0,80.0,,,2275.0,,,0.0005252473913338,0.0925795179255376,10.0,615.052185058594,187.009094238281,,74.8036422729492,,24.9345474243164,,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2016,1839.3333333333333,1578.5,1537.5,16.524126280223836,2106.5
Newtonbrook West,,,84.0,,,2568.0,,,0.0005252473913338,0.0925795179255376,10.0,470.297027587891,140.264022827148,,177.39274597168,,66.0065994262695,0.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2017,2048.3333333333335,1839.3333333333333,1578.5,11.362812613265689,2544.6666666666665
Newtonbrook West,,,84.0,,,2568.0,,,0.0005252473913338,0.0925795179255376,10.0,470.297027587891,140.264022827148,,177.39274597168,,66.0065994262695,0.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2017,2048.3333333333335,2048.3333333333335,1839.3333333333333,0.0,2544.6666666666665
Newtonbrook West,,,83.0,,,2812.0,,,0.0005252473913338,0.0925795179255376,10.0,700.561279296875,208.939331054688,,114.711784362793,,36.8716468811035,,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2018,2269.0,2048.3333333333335,2048.3333333333335,10.77298616761594,2845.0
Newtonbrook West,2.0,1955.0,520.0,2200.2826923076923,537.0,2755.0111731843576,59.0,3079.084745762712,0.0005252473913338,0.0925795179255376,10.0,639.302856445313,244.319564819336,,81.4398574829102,4.07199287414551,48.8639144897461,0.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2019,2200.2826923076923,2269.0,2048.3333333333335,-3.028528324914399,2360.0
Newtonbrook West,1.0,1500.0,613.0,1985.251223491028,563.0,2603.8081705150976,60.0,3018.016666666667,0.0005252473913338,0.0925795179255376,10.0,715.758850097656,246.673950195313,,93.0082092285156,20.2191753387451,36.3945159912109,0.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2020,1985.251223491028,2200.2826923076923,2269.0,-9.772901889762892,
Newtonbrook West,,0.0,166.0,,,2649.0,,,0.0005252473913338,0.0925795179255376,10.0,805.101623535156,382.62255859375,,67.7560806274414,,35.8708648681641,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2021,2106.5,1985.251223491028,2200.2826923076923,6.107477737540857,
Newtonbrook West,,0.0,118.0,,,3122.0,,,0.0005252473913338,0.0925795179255376,10.0,878.396911621094,678.40478515625,3.92141485214233,117.642448425293,7.84282970428467,50.9783935546875,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2022,2544.6666666666665,2106.5,1985.251223491028,20.80069625761531,
Newtonbrook West,,0.0,92.0,,,3326.0,,,0.0005252473913338,0.0925795179255376,10.0,756.143676757813,824.196594238281,,113.421546936035,3.7807183265686,52.9300575256348,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2023,2845.0,2544.6666666666665,2106.5,11.802462667015988,
Newtonbrook West,0.0,0.0,174.0,2360.0,158.0,3054.0,19.0,3308.0,0.0005252473913338,0.0925795179255376,10.0,868.816223144531,419.428527832031,,153.540802001953,3.74489760398865,78.6428527832031,26703.0,82.0,354.6219512195122,1344.0,1.0976450236355249,1.097068791114878,12.0,2024,2360.0,2845.0,2544.6666666666665,-17.04745166959578,
North Riverdale,0.6666666666666666,1350.0,6.0,1573.3333333333333,1.6666666666666667,1941.6666666666667,0.0,,0.000199403080974,0.0598676482889966,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2010,1573.3333333333333,,,,1714.5
North Riverdale,2.5,1606.5,7.333333333333333,1589.6666666666667,1.5,2249.5,0.5,2100.0,0.000199403080974,0.0598676482889966,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2011,1589.6666666666667,1573.3333333333333,,1.0381355932203487,1841.2
North Riverdale,0.25,1900.0,16.75,1622.0,2.5,2207.0,0.0,,0.000199403080974,0.0598676482889966,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2012,1622.0,1589.6666666666667,1573.3333333333333,2.0339693856154284,2129.6
North Riverdale,1.0,1225.0,76.0,1645.0,14.0,2358.0,0.0,0.0,0.000199403080974,0.0598676482889966,6.0,,,,,,,,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2013,1645.0,1622.0,1589.6666666666667,1.4180024660912454,2595.3333333333335
North Riverdale,0.0,0.0,63.0,1684.75,14.0,2230.25,0.0,0.0,0.000199403080974,0.0598676482889966,6.0,359.771057128906,81.7661514282227,,179.885528564453,,24.5298442840576,,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2014,1684.75,1645.0,1622.0,2.4164133738601823,2211.707818930041
North Riverdale,3.0,1106.5,119.0,1714.5,45.0,2156.75,1.0,3000.0,0.000199403080974,0.0598676482889966,6.0,528.357971191406,66.0447463989258,,255.923385620117,,16.5111865997314,,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2015,1714.5,1684.75,1645.0,1.7658406291734678,2130.0972762645915
North Riverdale,,1495.0,22.0,,,2350.0,,,0.000199403080974,0.0598676482889966,6.0,427.93701171875,40.3714179992676,8.07428359985352,266.451354980469,16.148567199707,48.4457015991211,,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2016,1841.2,1714.5,1684.75,7.389909594634007,2338.0
North Riverdale,,,22.0,,,2919.0,,,0.000199403080974,0.0598676482889966,6.0,472.428131103516,73.3078079223633,8.14531230926514,195.487503051758,,32.5812492370605,0.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2017,2129.6,1841.2,1714.5,15.663697588529214,2621.5
North Riverdale,,,22.0,,,2919.0,,,0.000199403080974,0.0598676482889966,6.0,472.428131103516,73.3078079223633,8.14531230926514,195.487503051758,,32.5812492370605,0.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2017,2129.6,2129.6,1841.2,0.0,2621.5
North Riverdale,,,22.0,,,2835.0,,,0.000199403080974,0.0598676482889966,6.0,451.745391845703,90.3490753173828,,156.057495117188,,41.0677604675293,,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2018,2595.3333333333335,2129.6,2129.6,21.869521662910106,3034.5
North Riverdale,8.0,1986.75,243.0,2211.707818930041,118.0,2816.7033898305085,2.0,3550.0,0.000199403080974,0.0598676482889966,6.0,588.625427246094,165.809982299805,,190.68147277832,8.29049873352051,33.161994934082,0.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2019,2211.707818930041,2595.3333333333335,2129.6,-14.78135811982889,2421.0
North Riverdale,12.0,1739.0,257.0,2130.0972762645915,122.0,2568.2704918032787,4.0,3900.0,0.000199403080974,0.0598676482889966,6.0,283.972259521484,108.57763671875,,125.281883239746,,16.7042503356934,0.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2020,2130.0972762645915,2211.707818930041,2595.3333333333335,-3.6899332708843167,
North Riverdale,,0.0,44.0,,,2628.0,,,0.000199403080974,0.0598676482889966,6.0,476.230255126953,108.613922119141,8.3549165725708,41.774585723877,8.3549165725708,,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2021,2338.0,2130.0972762645915,2211.707818930041,9.76024550859919,
North Riverdale,,1774.0,44.0,,,3183.0,,,0.000199403080974,0.0598676482889966,6.0,651.574645996094,242.252105712891,,91.8887329101563,,25.0605621337891,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2022,2621.5,2338.0,2130.0972762645915,12.125748502994012,
North Riverdale,,2117.0,68.0,,,3208.0,,,0.000199403080974,0.0598676482889966,6.0,645.688598632813,220.678375244141,8.17327308654785,65.3861846923828,16.3465461730957,24.5198192596436,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2023,3034.5,2621.5,2338.0,15.7543391188251,
North Riverdale,4.0,1880.0,75.0,2421.0,43.0,3132.0,3.0,5253.0,0.000199403080974,0.0598676482889966,6.0,517.921752929688,197.303512573242,,73.9888229370117,8.22097969055176,41.1049003601074,12164.0,31.0,686.0322580645161,1357.0,0.961448489028036,0.9612568114582242,11.0,2024,2421.0,3034.5,2621.5,-20.217498764211566,
North St.James Town,24.666666666666668,1219.3333333333333,233.33333333333337,1553.3333333333333,112.66666666666669,2201.3333333333335,2.6666666666666665,2963.0,4.732711653248155e-05,0.0283775859422897,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2010,1553.3333333333333,,,,1748.5
North St.James Town,23.666666666666668,1280.6666666666667,216.66666666666663,1642.3333333333333,141.0,2267.0,2.0,3396.6666666666665,4.732711653248155e-05,0.0283775859422897,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2011,1642.3333333333333,1553.3333333333333,,5.7296137339055795,2255.6666666666665
North St.James Town,21.75,1334.75,186.75,1690.5,99.5,2351.25,1.25,3240.5,4.732711653248155e-05,0.0283775859422897,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2012,1690.5,1642.3333333333333,1553.3333333333333,2.932819159732093,2505.5
North St.James Town,87.0,1373.75,1220.0,1701.5,542.0,2405.5,10.0,4908.0,4.732711653248155e-05,0.0283775859422897,4.0,,,,,,,,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2013,1701.5,1690.5,1642.3333333333333,0.6506950606329488,2630.8333333333335
North St.James Town,125.0,1372.5,1135.0,1728.0,584.0,2527.0,11.0,3119.0,4.732711653248155e-05,0.0283775859422897,4.0,803.467590332031,121.577331542969,10.5719423294067,163.865097045898,5.28597116470337,37.0017967224121,,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2014,1728.0,1701.5,1690.5,1.5574493094328532,2289.224745762712
North St.James Town,188.0,1367.5,1685.0,1748.5,780.0,2478.5,9.0,4625.0,4.732711653248155e-05,0.0283775859422897,4.0,852.541809082031,52.6260375976563,10.5252075195313,152.615509033203,,15.7878122329712,,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2015,1748.5,1728.0,1701.5,1.1863425925925926,2028.7344940152336
North St.James Town,,1517.0,253.0,,,2701.0,,,4.732711653248155e-05,0.0283775859422897,4.0,707.68115234375,87.814453125,,113.642234802246,10.331111907959,41.3244476318359,,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2016,2255.6666666666665,1748.5,1728.0,29.005814507673232,2252.0
North St.James Town,,1705.0,347.0,,,3037.0,,,4.732711653248155e-05,0.0283775859422897,4.0,819.6298828125,72.1686706542969,,185.576568603516,5.15490484237671,41.2392387390137,0.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2017,2505.5,2255.6666666666665,1748.5,11.075809073444667,2653.1666666666665
North St.James Town,,1705.0,347.0,,,3037.0,,,4.732711653248155e-05,0.0283775859422897,4.0,819.6298828125,72.1686706542969,,185.576568603516,5.15490484237671,41.2392387390137,0.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2017,2505.5,2505.5,2255.6666666666665,0.0,2653.1666666666665
North St.James Town,,1866.0,519.0,,,3111.0,,,4.732711653248155e-05,0.0283775859422897,4.0,895.15380859375,51.4456214904785,,154.336868286133,30.8673725128174,15.4336862564087,,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2018,2630.8333333333335,2505.5,2505.5,5.002328211268549,2941.8333333333335
North St.James Town,418.0,1891.4928229665072,2950.0,2289.224745762712,1373.0,3100.839766933722,55.0,4127.018181818182,4.732711653248155e-05,0.0283775859422897,4.0,1154.79370117188,102.648323059082,,153.97248840332,10.2648324966431,76.9862442016602,0.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2019,2289.224745762712,2630.8333333333335,2505.5,-12.984805355867787,2356.0
North St.James Town,675.0,1657.7318518518518,4595.0,2028.7344940152336,2001.0,2855.4732633683157,160.0,3610.95625,4.732711653248155e-05,0.0283775859422897,4.0,1167.9130859375,143.427932739258,,184.407333374023,5.12242603302002,46.1018333435059,0.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2020,2028.7344940152336,2289.224745762712,2630.8333333333335,-11.378972389217704,
North St.James Town,,1728.0,949.0,,,2956.0,,,4.732711653248155e-05,0.0283775859422897,4.0,1344.63159179688,101.481628417969,,81.185302734375,15.2222452163696,15.2222452163696,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2021,2252.0,2028.7344940152336,2289.224745762712,11.00516142666276,
North St.James Town,,2151.0,657.0,,,3419.0,,,4.732711653248155e-05,0.0283775859422897,4.0,1111.38671875,74.4232177734375,4.9615478515625,119.0771484375,19.84619140625,24.8077392578125,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2022,2653.1666666666665,2252.0,2028.7344940152336,17.81379514505624,
North St.James Town,,2171.0,840.0,,,3390.0,,,4.732711653248155e-05,0.0283775859422897,4.0,1294.99145507813,47.609977722168,,128.546936035156,,47.609977722168,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2023,2941.8333333333335,2653.1666666666665,2252.0,10.880080407060758,
North St.James Town,399.0,1950.0,2090.0,2356.0,1149.0,3225.0,131.0,3923.0,4.732711653248155e-05,0.0283775859422897,4.0,1329.26257324219,56.3644905090332,4.69704103469849,169.093475341797,9.39408206939697,79.8496932983398,21290.0,15.0,412.3333333333333,823.0,0.5863601950434505,0.58633244561947,6.0,2024,2356.0,2941.8333333333335,2653.1666666666665,-19.913885898815938,
North Toronto,0.6666666666666666,1350.0,6.0,1361.3333333333333,6.666666666666667,1834.3333333333333,2.0,1853.3333333333333,4.49135567449661e-05,0.0272771598353811,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2010,1361.3333333333333,,,,1500.25
North Toronto,1.0,1075.0,8.333333333333334,1518.6666666666667,10.333333333333334,2773.6666666666665,1.6666666666666667,1977.6666666666667,4.49135567449661e-05,0.0272771598353811,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2011,1518.6666666666667,1361.3333333333333,,11.557296767874645,1921.6
North Toronto,0.5,1050.0,4.75,1649.25,7.25,2370.25,1.5,1854.0,4.49135567449661e-05,0.0272771598353811,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2012,1649.25,1518.6666666666667,1361.3333333333333,8.598551360842839,2106.6666666666665
North Toronto,5.0,1141.0,25.0,1519.0,33.0,2398.75,5.0,2285.0,4.49135567449661e-05,0.0272771598353811,3.0,,,,,,,,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2013,1519.0,1649.25,1518.6666666666667,-7.897529179930271,2904.6666666666665
North Toronto,3.0,1200.0,40.0,1551.0,27.0,2079.0,3.0,2016.6666666666667,4.49135567449661e-05,0.0272771598353811,3.0,455.757171630859,60.1943435668945,,60.1943435668945,,17.1983833312988,,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2014,1551.0,1519.0,1649.25,2.106649111257406,2261.9607843137255
North Toronto,0.0,,35.0,1500.25,32.0,2003.25,7.0,2526.25,4.49135567449661e-05,0.0272771598353811,3.0,492.313018798828,8.63707065582275,,103.644844055176,,25.9112110137939,,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2015,1500.25,1551.0,1519.0,-3.2720825274016763,2023.6184210526317
North Toronto,,1430.0,32.0,,,2832.0,,,4.49135567449661e-05,0.0272771598353811,3.0,406.328338623047,17.2905673980713,,69.1622695922852,,17.2905673980713,,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2016,1921.6,1500.25,1551.0,28.085319113481084,1799.8333333333333
North Toronto,,,11.0,,,2721.0,,,4.49135567449661e-05,0.0272771598353811,3.0,485.359649658203,15.9134311676025,,47.740291595459,,15.9134311676025,0.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2017,2106.6666666666665,1921.6,1500.25,9.630863169580902,2859.8333333333335
North Toronto,,,11.0,,,2721.0,,,4.49135567449661e-05,0.0272771598353811,3.0,485.359649658203,15.9134311676025,,47.740291595459,,15.9134311676025,0.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2017,2106.6666666666665,2106.6666666666665,1921.6,0.0,2859.8333333333335
North Toronto,,,14.0,,,2600.0,,,4.49135567449661e-05,0.0272771598353811,3.0,485.329803466797,29.4139270782471,,102.948745727539,,36.7674102783203,,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2018,2904.6666666666665,2106.6666666666665,2106.6666666666665,37.87974683544304,2771.8333333333335
North Toronto,3.0,1692.0,51.0,2261.9607843137255,55.0,3153.4363636363637,10.0,3197.2,4.49135567449661e-05,0.0272771598353811,3.0,573.809692382813,27.3242702484131,6.83106756210327,129.790283203125,6.83106756210327,27.3242702484131,0.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2019,2261.9607843137255,2904.6666666666665,2106.6666666666665,-22.12666567659884,2256.0
North Toronto,9.0,1572.4444444444443,76.0,2023.6184210526317,103.0,2672.766990291262,9.0,3362.777777777778,4.49135567449661e-05,0.0272771598353811,3.0,510.301727294922,76.5452575683594,6.37877130508423,19.1363143920898,,44.6514015197754,0.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2020,2023.6184210526317,2261.9607843137255,2904.6666666666665,-10.536980345280675,
North Toronto,,1675.0,29.0,,,2434.0,,,4.49135567449661e-05,0.0272771598353811,3.0,703.092407226563,83.4177474975586,,71.5009231567383,5.95841026306152,11.916820526123,19927.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2021,1799.8333333333333,2023.6184210526317,2261.9607843137255,-11.058660337895692,
North Toronto,,1950.0,15.0,,,2982.0,,,4.49135567449661e-05,0.0272771598353811,3.0,765.938293457031,56.3189926147461,,67.5827865600586,5.63189888000488,22.5275955200195,19927.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2022,2859.8333333333335,1799.8333333333333,2023.6184210526317,58.89434206871008,
North Toronto,,2050.0,11.0,,,4001.0,,,4.49135567449661e-05,0.0272771598353811,3.0,550.083801269531,94.3000869750977,,73.3445129394531,,36.6722564697266,19927.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2023,2771.8333333333335,2859.8333333333335,1799.8333333333333,-3.077102395244478,
North Toronto,2.0,1795.0,30.0,2256.0,37.0,3464.0,7.0,4189.0,4.49135567449661e-05,0.0272771598353811,3.0,642.344543457031,45.164852142334,,90.329704284668,5.01831674575806,30.1099014282227,19927.0,9.0,532.8888888888889,1692.0,0.0852684561615096,0.0852646266238634,2.0,2024,2256.0,2771.8333333333335,2859.8333333333335,-18.60982502555469,
O'Connor-Parkview,0.0,,5.666666666666667,1321.6666666666667,10.0,1833.3333333333333,0.3333333333333333,1450.0,0.0005447554891766,0.1211534366574411,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2010,1321.6666666666667,,,,1128.0
O'Connor-Parkview,0.0,,2.3333333333333335,1406.6666666666667,5.333333333333333,1699.6666666666667,1.0,1358.0,0.0005447554891766,0.1211534366574411,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2011,1406.6666666666667,1321.6666666666667,,6.431273644388398,1556.0
O'Connor-Parkview,0.75,900.0,3.0,1363.75,4.0,1989.0,0.0,,0.0005447554891766,0.1211534366574411,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2012,1363.75,1406.6666666666667,1321.6666666666667,-3.0509478672985835,1533.4
O'Connor-Parkview,0.0,0.0,3.0,1525.0,6.0,2261.0,1.0,1900.0,0.0005447554891766,0.1211534366574411,10.0,,,,,,,,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2013,1525.0,1363.75,1406.6666666666667,11.824014665444546,1909.4
O'Connor-Parkview,0.0,0.0,6.0,1475.0,9.0,1872.5,0.0,0.0,0.0005447554891766,0.1211534366574411,10.0,955.832153320313,115.540153503418,5.25182485580444,152.302932739258,26.2591247558594,57.770076751709,,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2014,1475.0,1525.0,1363.75,-3.278688524590164,2014.5
O'Connor-Parkview,0.0,,9.0,1128.0,12.0,1542.25,3.0,1641.6666666666667,0.0005447554891766,0.1211534366574411,10.0,856.407287597656,63.0483894348145,,73.5564575195313,15.7620973587036,31.5241947174072,,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2015,1128.0,1475.0,1525.0,-23.52542372881356,1817.914893617021
O'Connor-Parkview,,,2.0,,,1550.0,,,0.0005447554891766,0.1211534366574411,10.0,660.838806152344,36.424186706543,,145.696746826172,5.20345497131348,31.2207298278809,,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2016,1556.0,1128.0,1475.0,37.94326241134752,1979.5
O'Connor-Parkview,,,6.0,,,1988.0,,,0.0005447554891766,0.1211534366574411,10.0,685.215942382813,51.9102973937988,5.19103002548218,93.4385375976563,10.3820600509644,10.3820600509644,0.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2017,1533.4,1556.0,1128.0,-1.4524421593830277,1952.3333333333333
O'Connor-Parkview,,,6.0,,,1988.0,,,0.0005447554891766,0.1211534366574411,10.0,685.215942382813,51.9102973937988,5.19103002548218,93.4385375976563,10.3820600509644,10.3820600509644,0.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2017,1533.4,1533.4,1556.0,0.0,1952.3333333333333
O'Connor-Parkview,,,4.0,,,2125.0,,,0.0005447554891766,0.1211534366574411,10.0,689.440673828125,98.4915237426758,,36.2863502502441,25.9188213348389,31.1025867462158,,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2018,1909.4,1533.4,1533.4,24.520673014216772,1847.6666666666667
O'Connor-Parkview,0.0,,12.0,2014.5,18.0,2289.5,1.0,2450.0,0.0005447554891766,0.1211534366574411,10.0,745.380187988281,150.111282348633,,62.1150169372559,20.705005645752,36.2337608337402,0.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2019,2014.5,1909.4,1533.4,5.504346915261333,2257.0
O'Connor-Parkview,8.0,1445.5,47.0,1817.914893617021,34.0,2169.4117647058824,0.0,0.0,0.0005447554891766,0.1211534366574411,10.0,589.512878417969,103.423309326172,,98.2521438598633,5.17116546630859,51.7116546630859,0.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2020,1817.914893617021,2014.5,1909.4,-9.758506149564601,
O'Connor-Parkview,,1463.0,19.0,,,2197.0,,,0.0005447554891766,0.1211534366574411,10.0,589.834350585938,220.546752929688,5.12899398803711,61.5479316711426,10.2579879760742,10.2579879760742,20977.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2021,1979.5,1817.914893617021,2014.5,8.88848575641957,
O'Connor-Parkview,,1495.0,27.0,,,2283.0,,,0.0005447554891766,0.1211534366574411,10.0,808.963928222656,211.034072875977,,40.196964263916,15.0738620758057,45.2215843200684,20977.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2022,1952.3333333333333,1979.5,1817.914893617021,-1.3724004378210024,
O'Connor-Parkview,,1825.0,8.0,,,2896.0,,,0.0005447554891766,0.1211534366574411,10.0,642.4189453125,294.643280029297,4.83021783828735,14.4906539916992,,28.9813079833984,20977.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2023,1847.6666666666667,1952.3333333333333,1979.5,-5.361106368448003,
O'Connor-Parkview,5.0,1742.0,7.0,2257.0,10.0,3015.0,1.0,4900.0,0.0005447554891766,0.1211534366574411,10.0,657.863403320313,262.191925048828,,28.6027545928955,4.76712608337402,38.1370086669922,20977.0,83.0,264.26506024096386,711.0,0.5090908075280699,0.5088136285109707,7.0,2024,2257.0,1847.6666666666667,1952.3333333333333,22.154068194118704,
Oakdale-Beverley Heights,0.0,,14.0,1187.0,6.333333333333333,1309.6666666666667,2.0,1205.6666666666667,0.0007470865300792,0.1370587541967818,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,495.6588235294118,1151.0,3.434387791620652,3.4318239221947766,18.0,2010,1187.0,,,,1445.25
Oakdale-Beverley Heights,0.5,932.5,8.333333333333334,1295.6666666666667,10.0,1429.3333333333333,1.5,1525.0,0.0007470865300792,0.1370587541967818,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,495.6588235294118,1151.0,3.434387791620652,3.4318239221947766,18.0,2011,1295.6666666666667,1187.0,,9.15473181690537,1557.0
Oakdale-Beverley Heights,0.75,912.5,31.0,1406.5,9.75,1686.25,1.25,1525.0,0.0007470865300792,0.1370587541967818,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,495.6588235294118,1151.0,3.434387791620652,3.4318239221947766,18.0,2012,1406.5,1295.6666666666667,1187.0,8.554154875225104,1722.1666666666667
