AREA_NAME,YEAR,avg_rent_1br,POPULATION,ASSAULT_RATE,AUTOTHEFT_RATE,BIKETHEFT_RATE,HOMICIDE_RATE,ROBBERY_RATE,SHOOTING_RATE,THEFTFROMMV_RATE,THEFTOVER_RATE,park_count,transit_line_density,total_stop_count,BREAKENTER_RATE,TARGET_RENT_5YR,rent_lag_1,rent_lag_2,rent_growth_rate
Mimico-Queensway,2012,1520.5,21790.0,883.288208007813,164.880462646484,105.994583129883,5.41946649551392,52.9972915649414,5.82512950897217,406.312561035156,23.5543518066406,19.0,0.9640629864820828,83.0,227.680084228516,1810.0,1526.0,1498.0,-0.0036041939711664484
Mimico-Queensway,2013,1529.75,21790.0,883.288208007813,164.880462646484,105.994583129883,5.41946649551392,52.9972915649414,5.82512950897217,406.312561035156,23.5543518066406,19.0,0.9640629864820828,83.0,227.680084228516,2004.75,1520.5,1526.0,0.0060835251561986185
Mimico-Queensway,2014,1540.5,21790.0,883.288208007813,164.880462646484,105.994583129883,5.41946649551392,52.9972915649414,5.82512950897217,406.312561035156,23.5543518066406,19.0,0.9640629864820828,83.0,227.680084228516,,1529.75,1520.5,0.0070272920411832
Mimico-Queensway,2015,1493.0,21790.0,745.616577148438,151.453369140625,110.677459716797,5.41946649551392,104.852333068848,5.82512950897217,279.606231689453,52.4261665344238,19.0,0.9640629864820828,83.0,227.680084228516,,1540.5,1529.75,-0.030834144758195393
Mimico-Queensway,2016,1629.25,21790.0,894.212036132813,151.745071411133,32.5167999267578,5.41946649551392,48.7751998901367,5.41946649551392,200.520263671875,37.9362678527832,19.0,0.9640629864820828,83.0,227.680084228516,,1493.0,1540.5,0.09125920964501005
Mimico-Queensway,2017,1810.0,21790.0,1393.39465332031,117.00260925293,117.00260925293,5.31830024719238,90.4111022949219,5.31830024719238,228.686904907227,26.5915012359619,19.0,0.9640629864820828,83.0,227.680084228516,2362.0,1629.25,1493.0,0.11094061684824305
Mimico-Queensway,2018,2004.75,21790.0,2151.21142578125,67.8780288696289,214.076858520508,5.31830024719238,73.0994186401367,5.22138690948486,219.298248291016,26.10693359375,19.0,0.9640629864820828,83.0,227.680084228516,2592.0,1810.0,1629.25,0.10759668508287293
Mimico-Queensway,2022,2362.0,21790.0,1661.58020019531,305.188201904297,111.417915344238,5.31830024719238,77.5081176757813,4.84425735473633,310.032470703125,53.2868270874023,19.0,0.9640629864820828,83.0,227.680084228516,,2004.75,1810.0,0.1782017707943634
Mimico-Queensway,2023,2592.0,21790.0,2442.76928710938,325.702575683594,23.2644710540771,4.65289402008057,37.2231521606445,9.30578804016113,251.256286621094,111.669456481934,19.0,0.9640629864820828,83.0,158.198394775391,,2362.0,2004.75,0.09737510584250635
Mimico-Queensway,2024,2448.0,21790.0,3997.24633789063,357.962371826172,45.8926124572754,9.17852210998535,45.8926124572754,9.30578804016113,220.284530639648,78.0174407958984,19.0,0.9640629864820828,83.0,158.198394775391,,2592.0,2362.0,-0.05555555555555555
Morningside,2010,1256.0,19186.0,695.418090820313,117.772415161133,33.6492614746094,5.63793182373047,95.3395767211914,11.2164211273193,140.205261230469,5.60821056365967,12.0,1.2262434404467235,36.0,59.1556854248047,1398.0,,,
Morningside,2011,1270.0,19186.0,695.418090820313,117.772415161133,33.6492614746094,5.63793182373047,95.3395767211914,11.2164211273193,140.205261230469,5.60821056365967,12.0,1.2262434404467235,36.0,59.1556854248047,1480.0,1256.0,,0.011146496815286623
Morningside,2012,1291.5,19186.0,695.418090820313,117.772415161133,33.6492614746094,5.63793182373047,95.3395767211914,11.2164211273193,140.205261230469,5.60821056365967,12.0,1.2262434404467235,36.0,59.1556854248047,1624.0,1270.0,1256.0,0.016929133858267716
Morningside,2013,1324.0,19186.0,695.418090820313,117.772415161133,33.6492614746094,5.63793182373047,95.3395767211914,11.2164211273193,140.205261230469,5.60821056365967,12.0,1.2262434404467235,36.0,59.1556854248047,1844.25,1291.5,1270.0,0.02516453735965931
Morningside,2014,1348.75,19186.0,695.418090820313,117.772415161133,33.6492614746094,5.63793182373047,95.3395767211914,11.2164211273193,140.205261230469,5.60821056365967,12.0,1.2262434404467235,36.0,59.1556854248047,,1324.0,1291.5,0.018693353474320242
Morningside,2015,1398.0,19186.0,789.310485839844,95.844841003418,16.9137954711914,5.63793182373047,152.224166870117,11.2164211273193,191.689682006836,5.63793182373047,12.0,1.2262434404467235,36.0,59.1556854248047,,1348.75,1324.0,0.03651529193697869
Morningside,2016,1480.0,19186.0,912.073852539063,77.8599624633789,16.6842784881592,5.56142616271973,55.6142578125,11.1228523254395,111.228515625,5.63793182373047,12.0,1.2262434404467235,36.0,59.1556854248047,,1398.0,1348.75,0.058655221745350504
Morningside,2017,1624.0,19186.0,875.249267578125,66.4746322631836,16.6842784881592,5.56142616271973,105.251495361328,5.53955221176147,199.423889160156,11.0791044235229,12.0,1.2262434404467235,36.0,59.1556854248047,2264.0,1480.0,1398.0,0.0972972972972973
Morningside,2018,1844.25,19186.0,739.391906738281,60.6963539123535,5.51785039901733,5.51785039901733,77.2499008178711,5.51785039901733,187.606903076172,11.0357007980347,12.0,1.2262434404467235,36.0,59.1556854248047,2466.25,1624.0,1480.0,0.13562192118226601
Morningside,2022,2264.0,19186.0,672.223693847656,279.645080566406,5.37778949737549,5.37778949737549,80.6668472290039,37.6445274353027,591.556884765625,16.1333694458008,12.0,1.2262434404467235,36.0,59.1556854248047,,1844.25,1624.0,0.22759929510641183
Morningside,2023,2466.25,19186.0,678.95751953125,261.137512207031,10.4455003738403,5.37778949737549,15.6682510375977,20.8910007476807,255.914764404297,15.6682510375977,12.0,1.2262434404467235,36.0,41.7820014953613,,2264.0,1844.25,0.08933303886925795
Morningside,2024,2267.0,19186.0,912.123413085938,297.091644287109,10.4455003738403,5.21213388442993,57.3334732055664,41.6970710754395,213.697494506836,5.21213388442993,12.0,1.2262434404467235,36.0,41.7820014953613,,2466.25,2264.0,-0.08079067410035479
Morningside Heights,2010,1120.0,27855.0,381.679382324219,117.149116516113,11.3370113372803,3.77900385856628,56.68505859375,7.55800771713257,158.718154907227,26.4530277252197,21.0,2.4466368708451225,133.0,90.4568099975586,1224.5,,,
Morningside Heights,2011,1142.0,27855.0,381.679382324219,117.149116516113,11.3370113372803,3.77900385856628,56.68505859375,7.55800771713257,158.718154907227,26.4530277252197,21.0,2.4466368708451225,133.0,90.4568099975586,1298.0,1120.0,,0.019642857142857142
Morningside Heights,2012,1141.0,27855.0,381.679382324219,117.149116516113,11.3370113372803,3.77900385856628,56.68505859375,7.55800771713257,158.718154907227,26.4530277252197,21.0,2.4466368708451225,133.0,90.4568099975586,1472.75,1142.0,1120.0,-0.0008756567425569177
Morningside Heights,2013,1152.25,27855.0,381.679382324219,117.149116516113,11.3370113372803,3.77900385856628,56.68505859375,7.55800771713257,158.718154907227,26.4530277252197,21.0,2.4466368708451225,133.0,90.4568099975586,1603.25,1141.0,1142.0,0.00985977212971078
Morningside Heights,2014,1209.5,27855.0,381.679382324219,117.149116516113,11.3370113372803,3.77900385856628,56.68505859375,7.55800771713257,158.718154907227,26.4530277252197,21.0,2.4466368708451225,133.0,90.4568099975586,,1152.25,1141.0,0.049685398134085484
Morningside Heights,2015,1224.5,27855.0,439.061309814453,87.0552597045898,11.3550338745117,3.77900385856628,98.4102935791016,18.9250564575195,151.400451660156,22.7100677490234,21.0,2.4466368708451225,133.0,90.4568099975586,,1209.5,1152.25,0.012401818933443571
Morningside Heights,2016,1298.0,27855.0,325.006622314453,60.4663467407227,3.77914667129517,3.77900385856628,98.2578125,18.8957328796387,147.38671875,37.7914657592773,21.0,2.4466368708451225,133.0,90.4568099975586,,1224.5,1209.5,0.06002449979583503
Morningside Heights,2017,1472.75,27855.0,383.490905761719,91.1265487670898,3.79693961143494,15.1877584457397,91.1265487670898,30.3755168914795,250.598022460938,22.7816371917725,21.0,2.4466368708451225,133.0,90.4568099975586,2084.5,1298.0,1224.5,0.13463020030816641
Morningside Heights,2018,1603.25,27855.0,416.046417236328,175.579223632813,7.6338791847229,15.1877584457397,72.5218505859375,7.6338791847229,194.663925170898,41.9863357543945,21.0,2.4466368708451225,133.0,90.4568099975586,2222.5,1472.75,1298.0,0.08860974367679511
Morningside Heights,2022,2084.5,27855.0,380.672393798828,497.512451171875,7.53806734085083,15.1877584457397,101.76390838623,7.53806734085083,207.296844482422,52.766471862793,21.0,2.446636870845123,133.0,90.4568099975586,,1603.25,1472.75,0.30017152658662094
Morningside Heights,2023,2222.5,27855.0,438.882843017578,569.459533691406,3.62713098526001,15.1877584457397,83.4240112304688,29.0170478820801,253.899169921875,58.0340957641602,21.0,2.446636870845123,133.0,119.695320129395,,2084.5,1603.25,0.0662029263612377
Morningside Heights,2024,2230.0,27855.0,459.522521972656,463.112548828125,7.18003940582275,15.1877584457397,82.5704574584961,43.0802383422852,190.271041870117,43.0802383422852,21.0,2.4466368708451225,133.0,119.695320129395,,2222.5,2084.5,0.003374578177727784
Moss Park,2010,1553.3333333333333,28930.0,2035.69592285156,142.555740356445,541.711791992188,5.70222949981689,689.969787597656,17.106689453125,1020.69909667969,39.9156074523926,14.0,0.9273998768715156,62.0,501.828369140625,1748.5,,,
Moss Park,2011,1642.3333333333333,28930.0,2035.69592285156,142.555740356445,541.711791992188,5.70222949981689,689.969787597656,17.106689453125,1020.69909667969,39.9156074523926,14.0,0.9273998768715156,62.0,501.828369140625,1842.0,1553.3333333333333,,0.057296137339055794
Moss Park,2012,1690.5,28930.0,2035.69592285156,142.555740356445,541.711791992188,5.70222949981689,689.969787597656,17.106689453125,1020.69909667969,39.9156074523926,14.0,0.9273998768715156,62.0,501.828369140625,2040.75,1642.3333333333333,1553.3333333333333,0.029328191597320932
Moss Park,2013,1701.5,28930.0,2035.69592285156,142.555740356445,541.711791992188,5.70222949981689,689.969787597656,17.106689453125,1020.69909667969,39.9156074523926,14.0,0.9273998768715156,62.0,501.828369140625,2235.0,1690.5,1642.3333333333333,0.006506950606329488
Moss Park,2014,1728.0,28930.0,2035.69592285156,142.555740356445,541.711791992188,5.70222949981689,689.969787597656,17.106689453125,1020.69909667969,39.9156074523926,14.0,0.9273998768715156,62.0,501.828369140625,,1701.5,1690.5,0.015574493094328533
Moss Park,2015,1748.5,28930.0,2129.873046875,114.980285644531,558.475708007813,5.4752516746521,728.20849609375,21.9010066986084,919.84228515625,76.6535263061523,14.0,0.9273998768715156,62.0,501.828369140625,,1728.0,1701.5,0.011863425925925927
Moss Park,2016,1842.0,28930.0,2120.63427734375,74.4082183837891,548.760620117188,9.30102729797363,553.4111328125,23.2525691986084,632.469909667969,51.1556510925293,14.0,0.9273998768715156,62.0,501.828369140625,,1748.5,1728.0,0.05347440663425793
Moss Park,2017,2040.75,28930.0,1997.46350097656,95.1173095703125,615.997802734375,13.5881872177124,430.292602539063,31.7057704925537,788.114868164063,90.5879135131836,14.0,0.9273998768715156,62.0,501.828369140625,2358.75,1842.0,1748.5,0.10789902280130294
Moss Park,2018,2235.0,28930.0,2416.0361328125,230.098678588867,584.096618652344,17.6998977661133,677.021118164063,39.8247718811035,1075.26879882813,154.874114990234,14.0,0.9273998768715156,62.0,501.828369140625,2551.75,2040.75,1842.0,0.09518559353178978
Moss Park,2022,2358.75,28930.0,2131.79809570313,229.518402099609,350.112823486328,11.6704273223877,256.749389648438,35.0112800598145,357.893096923828,62.2422790527344,14.0,0.9273998768715156,62.0,501.828369140625,,2235.0,2040.75,0.05536912751677853
Moss Park,2023,2551.75,28930.0,2230.89990234375,155.476013183594,357.956390380859,25.3100471496582,202.480377197266,10.8471632003784,390.497894287109,90.3930282592773,14.0,0.9273998768715156,62.0,527.895263671875,,2358.75,2235.0,0.08182299947005829
Moss Park,2024,2356.0,28930.0,2053.23193359375,127.894920349121,241.963363647461,3.45661950111389,255.789840698242,6.91323900222778,356.031799316406,69.1323852539063,14.0,0.9273998768715156,62.0,527.895263671875,,2551.75,2358.75,-0.07671206035073969
Mount Dennis,2010,1109.3333333333333,14549.0,713.445129394531,198.587814331055,22.0653133392334,7.35510444641113,205.942916870117,29.4204177856445,147.102081298828,22.0653133392334,6.0,0.9346437740739711,50.0,170.575698852539,1373.0,,,
Mount Dennis,2011,1115.6666666666667,14549.0,713.445129394531,198.587814331055,22.0653133392334,7.35510444641113,205.942916870117,29.4204177856445,147.102081298828,22.0653133392334,6.0,0.9346437740739711,50.0,170.575698852539,1427.25,1109.3333333333333,,0.005709134615384752
Mount Dennis,2012,1256.75,14549.0,713.445129394531,198.587814331055,22.0653133392334,7.35510444641113,205.942916870117,29.4204177856445,147.102081298828,22.0653133392334,6.0,0.9346437740739711,50.0,170.575698852539,1613.5,1115.6666666666667,1109.3333333333333,0.12645652823423953
Mount Dennis,2013,1164.0,14549.0,713.445129394531,198.587814331055,22.0653133392334,7.35510444641113,205.942916870117,29.4204177856445,147.102081298828,22.0653133392334,6.0,0.9346437740739711,50.0,170.575698852539,1787.75,1256.75,1115.6666666666667,-0.07380147205092501
Mount Dennis,2014,1179.75,14549.0,713.445129394531,198.587814331055,22.0653133392334,7.35510444641113,205.942916870117,29.4204177856445,147.102081298828,22.0653133392334,6.0,0.9346437740739711,50.0,170.575698852539,,1164.0,1256.75,0.013530927835051547
Mount Dennis,2015,1373.0,14549.0,748.568908691406,102.744750976563,7.33891105651855,7.35510444641113,95.4058380126953,7.33891105651855,396.301177978516,7.33891105651855,6.0,0.9346437740739711,50.0,170.575698852539,,1179.75,1164.0,0.16380589107861834
Mount Dennis,2016,1427.25,14549.0,792.630676269531,135.675521850586,21.4224510192871,7.35510444641113,242.787780761719,21.4224510192871,135.675521850586,7.33891105651855,6.0,0.9346437740739711,50.0,170.575698852539,,1373.0,1179.75,0.039512017479970865
Mount Dennis,2017,1613.5,14549.0,722.822570800781,107.349891662598,35.7832946777344,7.35510444641113,257.639739990234,7.15665912628174,128.819869995117,35.7832946777344,6.0,0.9346437740739711,50.0,170.575698852539,2124.5,1427.25,1373.0,0.1304957085303906
Mount Dennis,2018,1787.75,14549.0,638.817138671875,114.843528747559,14.3554410934448,7.17772054672241,71.7772064208984,28.7108821868896,222.509338378906,7.17772054672241,6.0,0.9346437740739711,50.0,170.575698852539,2357.75,1613.5,1427.25,0.10799504183452123
Mount Dennis,2022,2124.5,14549.0,845.771118164063,277.185485839844,28.4292812347412,7.17772054672241,49.7512435913086,14.2146406173706,270.078186035156,35.5366020202637,6.0,0.9346437740739711,50.0,170.575698852539,,1787.75,1613.5,0.18836526359949657
Mount Dennis,2023,2357.75,14549.0,854.995544433594,379.231872558594,20.685375213623,7.17772054672241,48.2658767700195,13.7902498245239,220.643997192383,48.2658767700195,6.0,0.9346437740739711,50.0,213.748886108398,,2124.5,1787.75,0.10979053895034126
Mount Dennis,2024,2219.0,14549.0,914.152160644531,254.313018798828,27.4932975769043,7.17772054672241,103.099868774414,61.859920501709,233.69303894043,41.2399482727051,6.0,0.9346437740739711,50.0,213.748886108398,,2357.75,2124.5,-0.05884847842222458
Mount Olive-Silverstone-Jamestown,2010,1160.6666666666667,34946.0,706.15234375,182.42268371582,20.5961093902588,5.88460302352905,223.61491394043,17.65380859375,323.653167724609,14.7115077972412,21.0,1.5347066753165457,58.0,77.7814331054688,1270.0,,,
Mount Olive-Silverstone-Jamestown,2011,1208.3333333333333,34946.0,706.15234375,182.42268371582,20.5961093902588,5.88460302352905,223.61491394043,17.65380859375,323.653167724609,14.7115077972412,21.0,1.5347066753165457,58.0,77.7814331054688,1388.5,1160.6666666666667,,0.04106835152211359
Mount Olive-Silverstone-Jamestown,2012,1183.75,34946.0,706.15234375,182.42268371582,20.5961093902588,5.88460302352905,223.61491394043,17.65380859375,323.653167724609,14.7115077972412,21.0,1.5347066753165457,58.0,77.7814331054688,1560.0,1208.3333333333333,1160.6666666666667,-0.020344827586206836
Mount Olive-Silverstone-Jamestown,2013,1214.5,34946.0,706.15234375,182.42268371582,20.5961093902588,5.88460302352905,223.61491394043,17.65380859375,323.653167724609,14.7115077972412,21.0,1.5347066753165457,58.0,77.7814331054688,1746.5,1183.75,1208.3333333333333,0.02597676874340021
Mount Olive-Silverstone-Jamestown,2014,1292.0,34946.0,706.15234375,182.42268371582,20.5961093902588,5.88460302352905,223.61491394043,17.65380859375,323.653167724609,14.7115077972412,21.0,1.5347066753165457,58.0,77.7814331054688,,1214.5,1183.75,0.06381226842321944
Mount Olive-Silverstone-Jamestown,2015,1270.0,34946.0,693.010925292969,171.040985107422,14.7449131011963,5.89796543121338,312.592163085938,32.4388084411621,182.8369140625,14.7449131011963,21.0,1.5347066753165457,58.0,77.7814331054688,,1292.0,1214.5,-0.017027863777089782
Mount Olive-Silverstone-Jamestown,2016,1388.5,34946.0,809.394897460938,126.559921264648,35.3190498352051,8.82976245880127,311.984924316406,20.6027774810791,288.438903808594,11.7730159759521,21.0,1.5347066753165457,58.0,77.7814331054688,,1270.0,1292.0,0.09330708661417322
Mount Olive-Silverstone-Jamestown,2017,1560.0,34946.0,825.317687988281,148.438430786133,26.7189178466797,8.82976245880127,204.845031738281,26.7189178466797,204.845031738281,2.96876859664917,21.0,1.5347066753165457,58.0,77.7814331054688,2131.5,1388.5,1270.0,0.12351458408354339
Mount Olive-Silverstone-Jamestown,2018,1746.5,34946.0,766.627746582031,227.59260559082,8.98391914367676,11.9785585403442,185.66764831543,50.9088745117188,236.576522827148,8.98391914367676,21.0,1.5347066753165457,58.0,77.7814331054688,2317.5,1560.0,1388.5,0.11955128205128206
Mount Olive-Silverstone-Jamestown,2022,2131.5,34946.0,783.797546386719,355.999633789063,23.9327487945557,2.99159359931946,161.546051025391,17.9495620727539,251.293869018555,53.8486862182617,21.0,1.5347066753165457,58.0,77.7814331054688,,1746.5,1560.0,0.22044088176352705
Mount Olive-Silverstone-Jamestown,2023,2317.5,34946.0,848.656311035156,435.874481201172,31.7524471282959,11.5463438034058,152.989059448242,46.185375213623,349.276916503906,34.6390342712402,21.0,1.5347066753165457,58.0,69.2780685424805,,2131.5,1746.5,0.08726249120337791
Mount Olive-Silverstone-Jamestown,2024,2232.0,34946.0,970.068115234375,234.647735595703,14.307788848877,5.72311544418335,123.046989440918,54.3695983886719,251.817092895508,34.338695526123,21.0,1.5347066753165457,58.0,69.2780685424805,,2317.5,2131.5,-0.036893203883495145
Mount Pleasant East,2010,1881.6666666666667,18324.0,163.867263793945,40.9668159484863,46.8192176818848,8.47385787963867,5.8524022102356,5.76900911331177,146.31005859375,11.7048044204712,9.0,0.6215390989873256,40.0,161.532241821289,1866.25,,,
Mount Pleasant East,2011,1768.0,18324.0,163.867263793945,40.9668159484863,46.8192176818848,8.47385787963867,5.8524022102356,5.76900911331177,146.31005859375,11.7048044204712,9.0,0.6215390989873256,40.0,161.532241821289,2050.5,1881.6666666666667,,-0.06040744021257754
Mount Pleasant East,2012,1847.25,18324.0,163.867263793945,40.9668159484863,46.8192176818848,8.47385787963867,5.8524022102356,5.76900911331177,146.31005859375,11.7048044204712,9.0,0.6215390989873256,40.0,161.532241821289,2122.0,1768.0,1881.6666666666667,0.04482466063348416
Mount Pleasant East,2013,1905.5,18324.0,163.867263793945,40.9668159484863,46.8192176818848,8.47385787963867,5.8524022102356,5.76900911331177,146.31005859375,11.7048044204712,9.0,0.6215390989873256,40.0,161.532241821289,2287.0,1847.25,1768.0,0.03153336040059548
Mount Pleasant East,2014,1938.0,18324.0,163.867263793945,40.9668159484863,46.8192176818848,8.47385787963867,5.8524022102356,5.76900911331177,146.31005859375,11.7048044204712,9.0,0.6215390989873256,40.0,161.532241821289,,1905.5,1847.25,0.01705589084229861
Mount Pleasant East,2015,1866.25,18324.0,186.328170776367,23.2910213470459,221.264709472656,8.47385787963867,40.7592887878418,5.76900911331177,139.746124267578,17.4682655334473,9.0,0.6215390989873256,40.0,161.532241821289,,1938.0,1905.5,-0.03702270381836945
Mount Pleasant East,2016,2050.5,18324.0,104.49927520752,46.4441223144531,116.110305786133,8.47385787963867,17.4165458679199,5.76900911331177,87.0827255249023,5.80551528930664,9.0,0.6215390989873256,40.0,161.532241821289,,1866.25,1938.0,0.09872739450770261
Mount Pleasant East,2017,2122.0,18324.0,244.869400024414,58.3022384643555,64.1324615478516,8.47385787963867,46.6417922973633,5.76900911331177,174.906723022461,23.3208961486816,9.0,0.6215390989873256,40.0,161.532241821289,2709.0,2050.5,1866.25,0.034869544013655204
Mount Pleasant East,2018,2287.0,18324.0,222.46940612793,87.8168716430664,140.506988525391,8.47385787963867,52.6901245117188,5.76900911331177,175.633743286133,46.8356666564941,9.0,0.6215390989873256,40.0,161.532241821289,2836.25,2122.0,2050.5,0.07775683317624882
Mount Pleasant East,2022,2709.0,18324.0,311.526489257813,369.216583251953,69.2281036376953,8.47385787963867,23.0760364532471,5.76900911331177,253.836395263672,34.6140518188477,9.0,0.6215390989873256,40.0,161.532241821289,,2287.0,2122.0,0.1845212068211631
Mount Pleasant East,2023,2836.25,18324.0,426.262176513672,315.544738769531,71.9663391113281,8.47385787963867,44.286979675293,5.76900911331177,127.325065612793,27.6793613433838,9.0,0.6215390989873256,40.0,110.717445373535,,2709.0,2287.0,0.046973052787006274
Mount Pleasant East,2024,2737.0,18324.0,278.323516845703,267.408874511719,43.6585884094238,8.47385787963867,27.2866191864014,5.76900911331177,109.146476745605,32.7439422607422,9.0,0.6215390989873256,40.0,110.717445373535,,2836.25,2709.0,-0.03499338915821948
New Toronto,2010,1498.0,12645.0,731.579833984375,78.3835601806641,69.6742706298828,8.47385787963867,165.47639465332,8.70928382873535,174.185684204102,26.1278514862061,15.0,0.5555492680608684,39.0,198.774230957031,1493.0,,,
New Toronto,2011,1526.0,12645.0,731.579833984375,78.3835601806641,69.6742706298828,8.47385787963867,165.47639465332,8.70928382873535,174.185684204102,26.1278514862061,15.0,0.5555492680608684,39.0,198.774230957031,1629.25,1498.0,,0.018691588785046728
New Toronto,2012,1520.5,12645.0,731.579833984375,78.3835601806641,69.6742706298828,8.47385787963867,165.47639465332,8.70928382873535,174.185684204102,26.1278514862061,15.0,0.5555492680608684,39.0,198.774230957031,1810.0,1526.0,1498.0,-0.0036041939711664484
New Toronto,2013,1529.75,12645.0,731.579833984375,78.3835601806641,69.6742706298828,8.47385787963867,165.47639465332,8.70928382873535,174.185684204102,26.1278514862061,15.0,0.5555492680608684,39.0,198.774230957031,2004.75,1520.5,1526.0,0.0060835251561986185
New Toronto,2014,1540.5,12645.0,731.579833984375,78.3835601806641,69.6742706298828,8.47385787963867,165.47639465332,8.70928382873535,174.185684204102,26.1278514862061,15.0,0.5555492680608684,39.0,198.774230957031,,1529.75,1520.5,0.0070272920411832
New Toronto,2015,1493.0,12645.0,892.006591796875,112.583358764648,103.923095703125,8.47385787963867,138.56413269043,8.66025829315186,372.391082763672,43.3012886047363,15.0,0.5555492680608684,39.0,198.774230957031,,1540.5,1529.75,-0.030834144758195393
New Toronto,2016,1629.25,12645.0,830.438110351563,84.7385787963867,50.843147277832,8.47385787963867,161.003311157227,8.47385787963867,271.163452148438,42.3692893981934,15.0,0.5555492680608684,39.0,198.774230957031,,1493.0,1540.5,0.09125920964501005
New Toronto,2017,1810.0,12645.0,854.483947753906,109.98307800293,76.1421356201172,8.47385787963867,211.505920410156,25.3807106018066,177.664978027344,8.46023654937744,15.0,0.5555492680608684,39.0,198.774230957031,2362.0,1629.25,1493.0,0.11094061684824305
New Toronto,2018,2004.75,12645.0,886.824340820313,101.351348876953,287.162170410156,16.8918914794922,168.918914794922,8.44594573974609,312.5,8.44594573974609,15.0,0.5555492680608684,39.0,198.774230957031,2592.0,1810.0,1629.25,0.10759668508287293
New Toronto,2022,2362.0,12645.0,1350.00830078125,356.137145996094,173.927444458008,16.8918914794922,132.516143798828,8.44594573974609,397.548461914063,57.9758148193359,15.0,0.5555492680608684,39.0,198.774230957031,,2004.75,1810.0,0.1782017707943634
New Toronto,2023,2592.0,12645.0,1339.072265625,302.885375976563,71.7360076904297,16.8918914794922,127.530685424805,7.97066783905029,286.944030761719,39.8533401489258,15.0,0.5555492680608684,39.0,302.885375976563,,2362.0,2004.75,0.09737510584250635
New Toronto,2024,2448.0,12645.0,1312.77185058594,268.880981445313,110.715698242188,7.90826416015625,55.3578491210938,15.8165283203125,181.890075683594,71.1743774414063,15.0,0.5555492680608684,39.0,302.885375976563,,2592.0,2362.0,-0.05555555555555555
Newtonbrook East,2010,1291.0,18201.0,491.460876464844,92.1489105224609,55.2893486022949,6.194251537323,55.2893486022949,12.0547285079956,135.151733398438,6.14326095581055,18.0,1.15675881054164,82.0,221.742431640625,1356.0,,,
Newtonbrook East,2011,1314.3333333333333,18201.0,491.460876464844,92.1489105224609,55.2893486022949,6.194251537323,55.2893486022949,12.0547285079956,135.151733398438,6.14326095581055,18.0,1.15675881054164,82.0,221.742431640625,1451.25,1291.0,,0.018073844564936683
Newtonbrook East,2012,1358.75,18201.0,491.460876464844,92.1489105224609,55.2893486022949,6.194251537323,55.2893486022949,12.0547285079956,135.151733398438,6.14326095581055,18.0,1.15675881054164,82.0,221.742431640625,1609.5,1314.3333333333333,1291.0,0.03379406543241193
Newtonbrook East,2013,1362.0,18201.0,491.460876464844,92.1489105224609,55.2893486022949,6.194251537323,55.2893486022949,12.0547285079956,135.151733398438,6.14326095581055,18.0,1.15675881054164,82.0,221.742431640625,1784.0,1358.75,1314.3333333333333,0.002391904323827047
Newtonbrook East,2014,1391.0,18201.0,491.460876464844,92.1489105224609,55.2893486022949,6.194251537323,55.2893486022949,12.0547285079956,135.151733398438,6.14326095581055,18.0,1.15675881054164,82.0,221.742431640625,,1362.0,1358.75,0.021292217327459617
Newtonbrook East,2015,1356.0,18201.0,495.540130615234,55.7482643127441,55.7482643127441,6.194251537323,61.9425163269043,12.0547285079956,210.604553222656,43.3597602844238,18.0,1.15675881054164,82.0,221.742431640625,,1391.0,1362.0,-0.02516175413371675
Newtonbrook East,2016,1451.25,18201.0,590.681701660156,54.2462768554688,60.2736434936523,6.0273642539978,84.3831024169922,12.0547285079956,168.766204833984,30.1368217468262,18.0,1.15675881054164,82.0,221.742431640625,,1356.0,1391.0,0.0702433628318584
Newtonbrook East,2017,1609.5,18201.0,536.564758300781,66.3169937133789,54.2593612670898,6.0273642539978,120.576354980469,12.0547285079956,247.181533813477,54.2593612670898,18.0,1.15675881054164,82.0,221.742431640625,2182.75,1451.25,1356.0,0.10904392764857881
Newtonbrook East,2018,1784.0,18201.0,530.344116210938,84.3729248046875,36.1598281860352,6.0266375541687,60.2663764953613,6.0266375541687,210.932327270508,24.1065502166748,18.0,1.15675881054164,82.0,221.742431640625,2432.0,1609.5,1451.25,0.10841876359117739
Newtonbrook East,2022,2182.75,18201.0,513.5087890625,361.790283203125,58.353271484375,6.0266375541687,58.353271484375,23.34130859375,280.095703125,64.1885986328125,18.0,1.15675881054164,82.0,221.742431640625,,1784.0,1609.5,0.2235145739910314
Newtonbrook East,2023,2432.0,18201.0,485.897796630859,424.462432861328,44.6802558898926,5.58503198623657,117.285675048828,5.58503198623657,240.156387329102,83.7754821777344,18.0,1.15675881054164,82.0,201.061157226563,,2182.75,1784.0,0.11419081433970908
Newtonbrook East,2024,2274.0,18201.0,576.891357421875,291.192779541016,27.4710178375244,5.58503198623657,148.343490600586,5.49420356750488,258.227569580078,71.4246444702148,18.0,1.15675881054164,82.0,201.061157226563,,2432.0,2182.75,-0.0649671052631579
Newtonbrook West,2010,1390.3333333333333,26703.0,586.001953125,202.211944580078,70.1551666259766,3.92141485214233,111.422912597656,4.12677431106567,255.860015869141,28.8874206542969,10.0,1.097068791114878,82.0,141.170928955078,1578.5,,,
